"H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.数量","D.オーダー日時","D.オーダーステータス"
"2026/04/03","金","2026/04/03 19:06:25","2026/04/03 21:59:21","0","9100","2","ウーバーイーツ","鰻料理","00000004084:uberうな重松","","7700","1","2026/04/03 19:06:25","20:配膳済"
"2026/04/03","金","2026/04/03 19:06:25","2026/04/03 21:59:21","0","9100","2","ウーバーイーツ","揚げ物","00000003660:uber カキフライ(2個)","","1400","1","2026/04/03 19:06:25","20:配膳済"
"2026/04/03","金","2026/04/03 19:33:50","2026/04/03 20:25:43","2","12130","8","フード","お通し","00000004006:お通し","","660","1","2026/04/03 19:33:50","20:配膳済"
"2026/04/03","金","2026/04/03 19:33:50","2026/04/03 20:25:43","2","12130","8","フード","お通し","00000004006:お通し","","660","1","2026/04/03 19:33:50","20:配膳済"
"2026/04/03","金","2026/04/03 19:33:50","2026/04/03 20:25:43","2","12130","8","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/03 19:34:22","20:配膳済"
"2026/04/03","金","2026/04/03 19:33:50","2026/04/03 20:25:43","2","12130","8","フード","おすすめ","00000000899:骨せんべい","","440","1","2026/04/03 19:34:22","20:配膳済"
"2026/04/03","金","2026/04/03 19:33:50","2026/04/03 20:25:43","2","12130","8","フード","鰻料理","00000002555:うな重 梅","並盛x1","4200","1","2026/04/03 19:34:22","20:配膳済"
"2026/04/03","金","2026/04/03 19:33:50","2026/04/03 20:25:43","2","12130","8","フード","鰻料理","00000002555:うな重 梅","並盛x1","4200","1","2026/04/03 19:34:22","20:配膳済"
"2026/04/03","金","2026/04/03 19:33:50","2026/04/03 20:25:43","2","12130","8","フード","鰻料理","00000002558:肝焼き","","600","1","2026/04/03 19:34:22","20:配膳済"
"2026/04/03","金","2026/04/03 19:33:50","2026/04/03 20:25:43","2","12130","8","フード","鰻料理","00000002558:肝焼き","","600","1","2026/04/03 19:34:22","20:配膳済"
"2026/04/03","金","2026/04/03 19:59:13","2026/04/03 20:59:42","1","5000","3","フード","お通し","00000004006:お通し","","660","1","2026/04/03 19:59:13","20:配膳済"
"2026/04/03","金","2026/04/03 19:59:13","2026/04/03 20:59:42","1","5000","3","ドリンク","ウイスキー","00000003245:角ハイボール","メガx1","0","0","2026/04/03 19:59:13","30:キャンセル済"
"2026/04/03","金","2026/04/03 19:59:13","2026/04/03 20:59:42","1","5000","3","フード","おすすめ","00000003817:馬刺し","","0","0","2026/04/03 20:01:48","30:キャンセル済"
"2026/04/03","金","2026/04/03 19:59:13","2026/04/03 20:59:42","1","5000","3","フード","鰻料理","00000002555:うな重 梅","大盛りx1","4200","1","2026/04/03 20:01:48","20:配膳済"
"2026/04/03","金","2026/04/03 19:59:13","2026/04/03 20:59:42","1","5000","3","フード","揚げ物","00000000069:若鳥のうまから揚げ","","0","0","2026/04/03 20:01:48","30:キャンセル済"
"2026/04/03","金","2026/04/03 19:59:13","2026/04/03 20:59:42","1","5000","3","ドリンク","ウイスキー","00000003245:角ハイボール","メガx1","0","0","2026/04/03 20:35:43","30:キャンセル済"
"2026/04/03","金","2026/04/03 19:59:13","2026/04/03 20:59:42","1","5000","3","ドリンク","ソフトドリンク","00000000045:ウーロン茶","","0","0","2026/04/03 20:58:54","30:キャンセル済"
"2026/04/03","金","2026/04/03 19:59:13","2026/04/03 20:59:42","1","5000","3","フード","フリー","00000002315:その他（税込）","","140","1","2026/04/03 20:59:34","20:配膳済"
"2026/04/03","金","2026/04/03 20:12:53","2026/04/03 21:59:30","0","1200","1","ロケットナウ","お弁当","00000003686:ロケット生姜焼き弁当","","1200","1","2026/04/03 20:12:53","20:配膳済"
"2026/04/03","金","2026/04/03 20:43:18","2026/04/03 21:23:45","2","12450","12","フード","お通し","00000004006:お通し","","660","1","2026/04/03 20:43:18","20:配膳済"
"2026/04/03","金","2026/04/03 20:43:18","2026/04/03 21:23:45","2","12450","12","フード","お通し","00000004006:お通し","","660","1","2026/04/03 20:43:18","20:配膳済"
"2026/04/03","金","2026/04/03 20:43:18","2026/04/03 21:23:45","2","12450","12","ドリンク","日本酒","00000004260:裏男山","","1430","1","2026/04/03 20:43:18","20:配膳済"
"2026/04/03","金","2026/04/03 20:43:18","2026/04/03 21:23:45","2","12450","12","ドリンク","ソフトドリンク","00000000047:コーラ","","550","1","2026/04/03 20:43:18","20:配膳済"
"2026/04/03","金","2026/04/03 20:43:18","2026/04/03 21:23:45","2","12450","12","フード","おすすめ","00000003593:鰻ヒレ串","","330","1","2026/04/03 20:43:18","20:配膳済"
"2026/04/03","金","2026/04/03 20:43:18","2026/04/03 21:23:45","2","12450","12","フード","おすすめ","00000003593:鰻ヒレ串","","330","1","2026/04/03 20:43:18","20:配膳済"
"2026/04/03","金","2026/04/03 20:43:18","2026/04/03 21:23:45","2","12450","12","フード","鰻料理","00000002555:うな重 梅","並盛x1","4200","1","2026/04/03 20:43:18","20:配膳済"
"2026/04/03","金","2026/04/03 20:43:18","2026/04/03 21:23:45","2","12450","12","フード","鰻料理","00000002558:肝焼き","","600","1","2026/04/03 20:43:18","20:配膳済"
"2026/04/03","金","2026/04/03 20:43:18","2026/04/03 21:23:45","2","12450","12","フード","鰻料理","00000002558:肝焼き","","600","1","2026/04/03 20:43:18","20:配膳済"
"2026/04/03","金","2026/04/03 20:43:18","2026/04/03 21:23:45","2","12450","12","フード","おすすめ","00000004271:筍焼き","","770","1","2026/04/03 20:43:18","20:配膳済"
"2026/04/03","金","2026/04/03 20:43:18","2026/04/03 21:23:45","2","12450","12","フード","お刺身","00000001072:お刺身盛合せ","三点1人前x1","1320","1","2026/04/03 20:43:18","20:配膳済"
"2026/04/03","金","2026/04/03 20:43:18","2026/04/03 21:23:45","2","12450","12","ドリンク","ウイスキー","00000003245:角ハイボール","メガx1","1000","1","2026/04/03 21:01:08","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:08","2026/04/04 12:12:10","1","1100","1","ランチ","ランチ","00000004027:とり天定食","明太マヨx1 / 大盛りx1","1100","1","2026/04/04 11:41:14","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:13","2026/04/04 13:37:44","1","1200","1","ランチ","ランチ","00000001786:サバ定食","並盛x1","1200","1","2026/04/04 12:57:35","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:22","2026/04/04 13:28:39","2","2300","2","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","1100","1","2026/04/04 12:56:01","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:22","2026/04/04 13:28:39","2","2300","2","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/04/04 12:56:01","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:27","2026/04/04 14:15:59","2","2300","2","ランチ","ランチ","00000004028:しょうが焼き定食","大盛りx1","1200","1","2026/04/04 13:52:47","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:27","2026/04/04 14:15:59","2","2300","2","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","1100","1","2026/04/04 13:52:47","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:32","2026/04/04 12:09:04","2","2300","2","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","1100","1","2026/04/04 11:34:26","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:32","2026/04/04 12:09:04","2","2300","2","ランチ","ランチ","00000002484:豚しゃぶ定食","大盛りx1","1200","1","2026/04/04 11:34:26","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:37","2026/04/04 12:58:59","5","6000","5","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/04 12:09:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:37","2026/04/04 12:58:59","5","6000","5","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/04 12:09:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:37","2026/04/04 12:58:59","5","6000","5","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/04 12:09:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:37","2026/04/04 12:58:59","5","6000","5","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/04 12:09:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:37","2026/04/04 12:58:59","5","6000","5","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/04/04 12:09:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:37","2026/04/04 12:58:10","5","2400","2","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/04 12:09:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:37","2026/04/04 12:58:10","5","2400","2","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/04 12:09:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:37","2026/04/04 12:58:59","5","3600","3","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/04 12:09:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:37","2026/04/04 12:58:59","5","3600","3","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/04 12:09:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:37","2026/04/04 12:58:59","5","3600","3","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/04/04 12:09:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 18:00:56","0","0","0","","","","","0","1"," ",""
"2026/04/04","土","2026/04/04 11:24:45","2026/04/04 13:00:02","4","17600","4","ランチ","ランチ","00000002566:うな重 竹 定食","並盛x1","4400","1","2026/04/04 12:08:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:45","2026/04/04 13:00:02","4","17600","4","ランチ","ランチ","00000002566:うな重 竹 定食","並盛x1","4400","1","2026/04/04 12:08:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:45","2026/04/04 13:00:02","4","17600","4","ランチ","ランチ","00000002566:うな重 竹 定食","並盛x1","4400","1","2026/04/04 12:08:20","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:45","2026/04/04 13:00:02","4","17600","4","ランチ","ランチ","00000002566:うな重 竹 定食","並盛x1","4400","1","2026/04/04 12:08:20","20:配膳済"
"2026/04/04","土","2026/04/04 12:14:56","2026/04/04 12:47:53","1","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/04/04 12:27:20","20:配膳済"
"2026/04/04","土","2026/04/04 12:15:05","2026/04/04 12:41:00","0","2600","2","ランチ","ランチ","00000004034:穴子天丼定食","少なめx1","1500","1","2026/04/04 12:19:40","20:配膳済"
"2026/04/04","土","2026/04/04 12:15:05","2026/04/04 12:41:00","0","2600","2","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 少なめx1","1100","1","2026/04/04 12:19:40","20:配膳済"
"2026/04/04","土","2026/04/04 12:22:32","2026/04/04 14:56:39","0","11600","2","ウーバーイーツ","鰻料理","00000004086:uberうな重梅","","4400","1","2026/04/04 12:22:47","20:配膳済"
"2026/04/04","土","2026/04/04 12:22:32","2026/04/04 14:56:39","0","11600","2","ウーバーイーツ","鰻料理","00000004089:uber白焼き","","7200","1","2026/04/04 12:22:47","20:配膳済"
"2026/04/04","土","2026/04/04 12:26:12","2026/04/04 13:06:57","3","3500","3","ランチ","ランチ","00000001786:サバ定食","大盛りx1","1200","1","2026/04/04 12:28:06","20:配膳済"
"2026/04/04","土","2026/04/04 12:26:12","2026/04/04 13:06:57","3","3500","3","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/04/04 12:28:06","20:配膳済"
"2026/04/04","土","2026/04/04 12:26:12","2026/04/04 13:06:57","3","3500","3","ランチ","ランチ","00000004027:とり天定食","ユーリンチー風x1 / 並盛x1","1100","1","2026/04/04 12:28:06","20:配膳済"
"2026/04/04","土","2026/04/04 12:42:53","2026/04/04 14:56:48","0","2500","1","ウーバーイーツ","お弁当","00000004069:uber銘柄豚とんかつ弁当","","2500","1","2026/04/04 12:42:53","20:配膳済"
"2026/04/04","土","2026/04/04 12:46:51","2026/04/04 14:22:23","4","4500","4","ランチ","ランチ","00000004027:とり天定食","ユーリンチー風x1 / 大盛りx1","1100","1","2026/04/04 12:47:47","20:配膳済"
"2026/04/04","土","2026/04/04 12:46:51","2026/04/04 14:22:23","4","4500","4","ランチ","ランチ","00000004027:とり天定食","ユーリンチー風x1 / 大盛りx1","1100","1","2026/04/04 12:47:47","20:配膳済"
"2026/04/04","土","2026/04/04 12:46:51","2026/04/04 14:22:23","4","4500","4","ランチ","ランチ","00000004028:しょうが焼き定食","大盛りx1","1200","1","2026/04/04 12:47:47","20:配膳済"
"2026/04/04","土","2026/04/04 12:46:51","2026/04/04 14:22:23","4","4500","4","ランチ","ランチ","00000004027:とり天定食","明太マヨx1 / 大盛りx1","1100","1","2026/04/04 12:47:50","20:配膳済"
"2026/04/04","土","2026/04/04 13:03:40","2026/04/04 13:28:55","1","1800","1","ランチ","ランチ","00000003311:エビフライ定食","並盛x1","1800","1","2026/04/04 13:03:50","20:配膳済"
"2026/04/04","土","2026/04/04 13:22:39","2026/04/04 13:43:07","1","1200","1","ランチ","ランチ","00000002484:豚しゃぶ定食","大盛りx1","1200","1","2026/04/04 13:23:10","20:配膳済"
"2026/04/04","土","2026/04/04 13:40:00","2026/04/04 14:02:47","1","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/04 13:40:48","20:配膳済"
"2026/04/04","土","2026/04/04 13:51:54","2026/04/04 14:56:57","0","1200","1","ロケットナウ","お弁当","00000003826:ロケットとり天弁当","明太マヨx1 / 並盛x1","1200","1","2026/04/04 13:51:54","20:配膳済"
"2026/04/04","土","2026/04/04 13:52:10","2026/04/04 14:37:29","3","3300","3","ランチ","ランチ","00000004027:とり天定食","明太マヨx1 / 並盛x1","1100","1","2026/04/04 13:52:58","20:配膳済"
"2026/04/04","土","2026/04/04 13:52:10","2026/04/04 14:37:29","3","3300","3","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","1100","1","2026/04/04 13:52:58","20:配膳済"
"2026/04/04","土","2026/04/04 13:52:10","2026/04/04 14:37:29","3","3300","3","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 少なめx1","1100","1","2026/04/04 13:52:58","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ソフトドリンク","00000000047:コーラ","","550","1","2026/04/04 17:05:05","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 17:05:05","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 17:05:05","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 17:05:05","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 17:05:05","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 17:05:05","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ウイスキー","00000002251:イチローズモルト","お湯割りx1","900","1","2026/04/04 17:05:05","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","コース","コース","00000002619:鰻満喫コース","","12000","1","2026/04/04 17:17:55","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","コース","コース","00000002619:鰻満喫コース","","12000","1","2026/04/04 17:17:55","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","コース","コース","00000002619:鰻満喫コース","","12000","1","2026/04/04 17:17:55","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","コース","コース","00000002619:鰻満喫コース","","12000","1","2026/04/04 17:17:55","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","コース","コース","00000002619:鰻満喫コース","","12000","1","2026/04/04 17:17:55","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","コース","コース","00000002619:鰻満喫コース","","12000","1","2026/04/04 17:17:55","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","コース","コース","00000002619:鰻満喫コース","","12000","1","2026/04/04 17:17:55","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 17:36:31","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 17:36:31","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 17:36:31","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 17:47:51","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 17:47:51","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ウイスキー","00000003470:イチローズモルトメガ","","1200","1","2026/04/04 17:47:51","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ウイスキー","00000003245:角ハイボール","普通x1","700","1","2026/04/04 18:00:01","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ソフトドリンク","00000000047:コーラ","","550","1","2026/04/04 18:00:01","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ウイスキー","00000002192:白州","ソーダ割りx1","1430","1","2026/04/04 18:19:28","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ウイスキー","00000002192:白州","ソーダ割りx1","1430","1","2026/04/04 18:19:28","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ウイスキー","00000002192:白州","ソーダ割りx1","1430","1","2026/04/04 18:19:28","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","サワー","00000001160:ジャスミンハイ","普通x1","660","1","2026/04/04 18:20:18","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ウイスキー","00000003470:イチローズモルトメガ","","1200","1","2026/04/04 18:25:34","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ソフトドリンク","00000000047:コーラ","","550","1","2026/04/04 19:06:20","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ウイスキー","00000002192:白州","ソーダ割りx1","1430","1","2026/04/04 19:06:20","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","ウイスキー","00000003470:イチローズモルトメガ","","1200","1","2026/04/04 19:06:20","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","サワー","00000003756:内臓美人ハイ","普通x1","770","1","2026/04/04 19:06:32","20:配膳済"
"2026/04/04","土","2026/04/04 17:05:05","2026/04/04 19:43:28","7","106470","32","ドリンク","サワー","00000003756:内臓美人ハイ","普通x1","770","1","2026/04/04 19:06:32","20:配膳済"
"2026/04/04","土","2026/04/04 17:18:23","2026/04/04 18:00:56","4","0","0","フード","お通し","00000004006:お通し","","0","0","2026/04/04 17:18:23","30:キャンセル済"
"2026/04/04","土","2026/04/04 17:18:23","2026/04/04 18:00:56","4","0","0","フード","お通し","00000004006:お通し","","0","0","2026/04/04 17:18:23","30:キャンセル済"
"2026/04/04","土","2026/04/04 17:18:23","2026/04/04 18:00:56","4","0","0","フード","お通し","00000004006:お通し","","0","0","2026/04/04 17:18:23","30:キャンセル済"
"2026/04/04","土","2026/04/04 17:18:23","2026/04/04 18:00:56","4","0","0","フード","お通し","00000004006:お通し","","0","0","2026/04/04 17:18:23","30:キャンセル済"
"2026/04/04","土","2026/04/04 17:32:58","2026/04/04 18:00:43","0","6500","1","ウーバーイーツ","鰻料理","00000004085:uberうな重竹","","6500","1","2026/04/04 17:32:58","20:配膳済"
"2026/04/04","土","2026/04/04 17:53:31","2026/04/04 18:37:01","2","11550","10","フード","お刺身","00000001072:お刺身盛合せ","三点1人前x1","1320","1","2026/04/04 17:53:31","20:配膳済"
"2026/04/04","土","2026/04/04 17:53:31","2026/04/04 18:37:01","2","11550","10","フード","おすすめ","00000004268:ホタルイカ刺身","","660","1","2026/04/04 17:53:31","20:配膳済"
"2026/04/04","土","2026/04/04 17:53:31","2026/04/04 18:37:01","2","11550","10","フード","おすすめ","00000004271:筍焼き","","770","1","2026/04/04 17:53:31","20:配膳済"
"2026/04/04","土","2026/04/04 17:53:31","2026/04/04 18:37:01","2","11550","10","フード","ふぐ料理","00000000094:ふぐから揚げ","","4400","1","2026/04/04 17:53:31","20:配膳済"
"2026/04/04","土","2026/04/04 17:53:31","2026/04/04 18:37:01","2","11550","10","フード","お通し","00000004006:お通し","","660","1","2026/04/04 17:54:22","20:配膳済"
"2026/04/04","土","2026/04/04 17:53:31","2026/04/04 18:37:01","2","11550","10","フード","お通し","00000004006:お通し","","660","1","2026/04/04 17:54:22","20:配膳済"
"2026/04/04","土","2026/04/04 17:53:31","2026/04/04 18:37:01","2","11550","10","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 18:19:50","20:配膳済"
"2026/04/04","土","2026/04/04 17:53:31","2026/04/04 18:37:01","2","11550","10","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 18:34:59","20:配膳済"
"2026/04/04","土","2026/04/04 17:53:31","2026/04/04 18:37:01","2","11550","10","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 18:34:59","20:配膳済"
"2026/04/04","土","2026/04/04 17:53:31","2026/04/04 18:37:01","2","11550","10","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 18:34:59","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","フード","お通し","00000004006:お通し","","660","1","2026/04/04 17:18:23","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","フード","お通し","00000004006:お通し","","660","1","2026/04/04 17:18:23","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","フード","お通し","00000004006:お通し","","660","1","2026/04/04 17:18:23","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","フード","お通し","00000004006:お通し","","660","1","2026/04/04 17:18:23","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","ドリンク","ソフトドリンク","00000000047:コーラ","","550","1","2026/04/04 18:05:55","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","ドリンク","ソフトドリンク","00000000047:コーラ","","550","1","2026/04/04 18:05:55","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 18:05:55","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/04/04 18:05:55","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","フード","サラダ","00000001075:チョレギサラダ","","1100","1","2026/04/04 18:09:08","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","フード","おすすめ","00000003209:フライドポテト","塩味x1","440","1","2026/04/04 18:09:08","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","フード","おすすめ","00000004246:鰻ハム天ぷら","","1650","1","2026/04/04 18:09:08","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","フード","おすすめ","00000004269:ホタルイカの酢味噌がけ","","880","1","2026/04/04 18:09:08","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","フード","揚げ物","00000000192:タコの唐揚げ","","1100","1","2026/04/04 18:09:08","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","フード","おすすめ","00000004245:アンコウ唐揚げ","","770","1","2026/04/04 18:09:08","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","フード","鰻料理","00000002553:うな重 松","並盛x1","6900","1","2026/04/04 18:09:59","20:配膳済"
"2026/04/04","土","2026/04/04 11:24:41","2026/04/04 19:55:40","4","45060","27","フード","鰻料理","00000002553:うな重 松","並盛x1","6900","1","2026/04/04 18:09:59","20:配膳済"
