"H.伝票番号","H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.伝票金額","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.価格","D.オーダー日時","D.数量","D.オーダーステータス"
"No:202600100001580","2026/06/05","金","2026/06/05 11:31:04","2026/06/05 11:58:52","1","2500","2500","2","ランチ","ランチ","00000004029:カキフライ定食","1800","2026/06/05 11:31:20","1","20:配膳済"
"No:202600100001580","2026/06/05","金","2026/06/05 11:31:04","2026/06/05 11:58:52","1","2500","2500","2","ドリンク","ウイスキー","00000003245:角ハイボール","700","2026/06/05 11:33:34","1","20:配膳済"
"No:202600100001581","2026/06/05","金","2026/06/05 11:35:13","2026/06/05 12:11:55","1","1200","1200","1","ランチ","ランチ","00000004028:しょうが焼き定食","1200","2026/06/05 11:36:04","1","20:配膳済"
"No:202600100001582","2026/06/05","金","2026/06/05 11:45:16","2026/06/05 16:21:36","0","1500","1500","2","ロケットナウ","お弁当","00000003802:ロケット唐揚げ弁当","1300","2026/06/05 11:45:16","1","20:配膳済"
"No:202600100001582","2026/06/05","金","2026/06/05 11:45:16","2026/06/05 16:21:36","0","1500","1500","2","ロケットナウ","鰻料理","00000003694:ロケット大盛り","200","2026/06/05 11:45:16","1","20:配膳済"
"No:202600100001583","2026/06/05","金","2026/06/05 11:47:32","2026/06/05 12:08:49","1","1100","1100","1","ランチ","ランチ","00000004027:とり天定食","1100","2026/06/05 11:48:06","1","20:配膳済"
"No:202600100001584","2026/06/05","金","2026/06/05 12:08:44","2026/06/05 12:45:34","2","2700","2500","2","ランチ","ランチ","00000003135:チキン南蛮定食","1200","2026/06/05 12:09:46","1","20:配膳済"
"No:202600100001584","2026/06/05","金","2026/06/05 12:08:44","2026/06/05 12:45:34","2","2700","2500","2","ランチ","ランチ","00000004034:穴子天丼定食","1500","2026/06/05 12:09:46","1","20:配膳済"
"No:202600100001585","2026/06/05","金","2026/06/05 12:10:23","2026/06/05 12:29:01","2","2700","2700","2","ランチ","ランチ","00000003135:チキン南蛮定食","1200","2026/06/05 12:11:10","1","20:配膳済"
"No:202600100001585","2026/06/05","金","2026/06/05 12:10:23","2026/06/05 12:29:01","2","2700","2700","2","ランチ","ランチ","00000004034:穴子天丼定食","1500","2026/06/05 12:11:10","1","20:配膳済"
"No:202600100001586","2026/06/05","金","2026/06/05 12:13:18","2026/06/05 12:49:38","3","3400","3100","3","ランチ","ランチ","00000004027:とり天定食","1100","2026/06/05 12:14:04","1","20:配膳済"
"No:202600100001586","2026/06/05","金","2026/06/05 12:13:18","2026/06/05 12:49:38","3","3400","3100","3","ランチ","ランチ","00000004027:とり天定食","1100","2026/06/05 12:14:04","1","20:配膳済"
"No:202600100001586","2026/06/05","金","2026/06/05 12:13:18","2026/06/05 12:49:38","3","3400","3100","3","ランチ","ランチ","00000004028:しょうが焼き定食","1200","2026/06/05 12:14:04","1","20:配膳済"
"No:202600100001587","2026/06/05","金","2026/06/05 12:13:29","2026/06/05 12:53:13","2","2200","2000","2","ランチ","ランチ","00000004027:とり天定食","1100","2026/06/05 12:13:54","1","20:配膳済"
"No:202600100001587","2026/06/05","金","2026/06/05 12:13:29","2026/06/05 12:53:13","2","2200","2000","2","ランチ","ランチ","00000004027:とり天定食","1100","2026/06/05 12:13:54","1","20:配膳済"
"No:202600100001588","2026/06/05","金","2026/06/05 12:14:32","2026/06/05 13:09:37","6","10700","10700","6","ランチ","ランチ","00000002566:うな重 竹 定食","4400","2026/06/05 12:14:32","1","20:配膳済"
"No:202600100001588","2026/06/05","金","2026/06/05 12:14:32","2026/06/05 13:09:37","6","10700","10700","6","ランチ","ランチ","00000001786:サバ定食","1200","2026/06/05 12:14:32","1","20:配膳済"
"No:202600100001588","2026/06/05","金","2026/06/05 12:14:32","2026/06/05 13:09:37","6","10700","10700","6","ランチ","ランチ","00000004028:しょうが焼き定食","1200","2026/06/05 12:14:32","1","20:配膳済"
"No:202600100001588","2026/06/05","金","2026/06/05 12:14:32","2026/06/05 13:09:37","6","10700","10700","6","ランチ","ランチ","00000004028:しょうが焼き定食","1200","2026/06/05 12:14:32","1","20:配膳済"
"No:202600100001588","2026/06/05","金","2026/06/05 12:14:32","2026/06/05 13:09:37","6","10700","10700","6","ランチ","ランチ","00000004028:しょうが焼き定食","1200","2026/06/05 12:14:32","1","20:配膳済"
"No:202600100001588","2026/06/05","金","2026/06/05 12:14:32","2026/06/05 13:09:37","6","10700","10700","6","ランチ","ランチ","00000004034:穴子天丼定食","1500","2026/06/05 12:14:32","1","20:配膳済"
"No:202600100001589","2026/06/05","金","2026/06/05 12:41:43","2026/06/05 13:08:57","3","3600","3500","3","ランチ","ランチ","00000004028:しょうが焼き定食","1200","2026/06/05 12:42:18","1","20:配膳済"
"No:202600100001589","2026/06/05","金","2026/06/05 12:41:43","2026/06/05 13:08:57","3","3600","3500","3","ランチ","ランチ","00000004028:しょうが焼き定食","1200","2026/06/05 12:42:18","1","20:配膳済"
"No:202600100001589","2026/06/05","金","2026/06/05 12:41:43","2026/06/05 13:08:57","3","3600","3500","3","ランチ","ランチ","00000004028:しょうが焼き定食","1200","2026/06/05 12:42:18","1","20:配膳済"
"No:202600100001590","2026/06/05","金","2026/06/05 12:42:24","2026/06/05 13:10:40","1","1200","1100","1","ランチ","ランチ","00000003135:チキン南蛮定食","1200","2026/06/05 12:42:44","1","20:配膳済"
"No:202600100001591","2026/06/05","金","2026/06/05 12:47:39","2026/06/05 16:21:48","0","1500","1500","1","ロケットナウ","お弁当","00000003825:ロケットサバの一夜干し弁当","1500","2026/06/05 12:47:39","1","20:配膳済"
"No:202600100001592","2026/06/05","金","2026/06/05 12:55:57","2026/06/05 13:33:28","1","1200","1100","1","ランチ","ランチ","00000001786:サバ定食","1200","2026/06/05 12:56:56","1","20:配膳済"
"No:202600100001592","2026/06/05","金","2026/06/05 12:55:57","2026/06/05 13:33:28","1","1200","1100","1","ドリンク","ソフトドリンク","00000001204:コーン茶","0","2026/06/05 12:59:28","0","30:キャンセル済"
"No:202600100001593","2026/06/05","金","2026/06/05 13:08:19","2026/06/05 13:37:45","1","4070","4070","3","ランチ","ランチ","00000003820:鰻玉丼定食","2750","2026/06/05 13:08:19","1","20:配膳済"
"No:202600100001593","2026/06/05","金","2026/06/05 13:08:19","2026/06/05 13:37:45","1","4070","4070","3","ドリンク","サワー","00000000277:緑茶ハイ","660","2026/06/05 13:08:19","1","20:配膳済"
"No:202600100001593","2026/06/05","金","2026/06/05 13:08:19","2026/06/05 13:37:45","1","4070","4070","3","ドリンク","サワー","00000000277:緑茶ハイ","660","2026/06/05 13:37:27","1","20:配膳済"
"No:202600100001594","2026/06/05","金","2026/06/05 16:22:34","2026/06/05 17:41:54","0","750","750","2","ウーバーイーツ","鰻料理","00000004091:uber肝焼きプロモーション","0","2026/06/05 16:22:34","1","20:配膳済"
"No:202600100001594","2026/06/05","金","2026/06/05 16:22:34","2026/06/05 17:41:54","0","750","750","2","ウーバーイーツ","鰻料理","00000004090:uber肝焼き","750","2026/06/05 16:22:34","1","20:配膳済"
"No:202600100001595","2026/06/05","金","2026/06/05 17:41:16","2026/06/05 18:51:13","2","15220","15220","5","コース","コース","00000000186:麻布しきコース","8800","2026/06/05 17:41:16","1","20:配膳済"
"No:202600100001595","2026/06/05","金","2026/06/05 17:41:16","2026/06/05 18:51:13","2","15220","15220","5","フード","お通し","00000004006:お通し","660","2026/06/05 17:41:16","1","20:配膳済"
"No:202600100001595","2026/06/05","金","2026/06/05 17:41:16","2026/06/05 18:51:13","2","15220","15220","5","フード","鰻料理","00000002555:うな重 梅","4200","2026/06/05 17:41:16","1","20:配膳済"
"No:202600100001595","2026/06/05","金","2026/06/05 17:41:16","2026/06/05 18:51:13","2","15220","15220","5","ドリンク","ソフトドリンク","00000003761:内臓美人茶","660","2026/06/05 17:42:39","1","20:配膳済"
"No:202600100001595","2026/06/05","金","2026/06/05 17:41:16","2026/06/05 18:51:13","2","15220","15220","5","ドリンク","サワー","00000003230:自家製レモンサワー","900","2026/06/05 17:42:39","1","20:配膳済"
"No:202600100001596","2026/06/05","金","2026/06/05 17:41:27","2026/06/05 20:47:08","2","18980","18980","14","フード","お通し","00000004006:お通し","660","2026/06/05 17:41:27","1","20:配膳済"
"No:202600100001596","2026/06/05","金","2026/06/05 17:41:27","2026/06/05 20:47:08","2","18980","18980","14","フード","お通し","00000004006:お通し","660","2026/06/05 17:41:27","1","20:配膳済"
"No:202600100001596","2026/06/05","金","2026/06/05 17:41:27","2026/06/05 20:47:08","2","18980","18980","14","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","2026/06/05 17:44:24","1","20:配膳済"
"No:202600100001596","2026/06/05","金","2026/06/05 17:41:27","2026/06/05 20:47:08","2","18980","18980","14","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","2026/06/05 17:44:24","1","20:配膳済"
"No:202600100001596","2026/06/05","金","2026/06/05 17:41:27","2026/06/05 20:47:08","2","18980","18980","14","フード","一品料理","00000000082:マグロ山かけ","1200","2026/06/05 17:44:24","1","20:配膳済"
"No:202600100001596","2026/06/05","金","2026/06/05 17:41:27","2026/06/05 20:47:08","2","18980","18980","14","フード","鰻料理","00000002557:う巻 上","3000","2026/06/05 17:44:24","1","20:配膳済"
"No:202600100001596","2026/06/05","金","2026/06/05 17:41:27","2026/06/05 20:47:08","2","18980","18980","14","フード","鰻料理","00000000288:ﾊｰﾌうなぎ白焼き","3600","2026/06/05 17:44:24","1","20:配膳済"
"No:202600100001596","2026/06/05","金","2026/06/05 17:41:27","2026/06/05 20:47:08","2","18980","18980","14","ドリンク","プレミアムジン","00000000015:六ソーダ","800","2026/06/05 18:24:37","1","20:配膳済"
"No:202600100001596","2026/06/05","金","2026/06/05 17:41:27","2026/06/05 20:47:08","2","18980","18980","14","フード","一品料理","00000000085:ガツ刺し","1100","2026/06/05 18:25:16","1","20:配膳済"
"No:202600100001596","2026/06/05","金","2026/06/05 17:41:27","2026/06/05 20:47:08","2","18980","18980","14","フード","鰻料理","00000000287:ﾊｰﾌうなぎ蒲焼","3600","2026/06/05 18:25:16","1","20:配膳済"
"No:202600100001596","2026/06/05","金","2026/06/05 17:41:27","2026/06/05 20:47:08","2","18980","18980","14","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","2026/06/05 19:00:56","1","20:配膳済"
"No:202600100001596","2026/06/05","金","2026/06/05 17:41:27","2026/06/05 20:47:08","2","18980","18980","14","ドリンク","プレミアムジン","00000000015:六ソーダ","800","2026/06/05 19:00:56","1","20:配膳済"
"No:202600100001596","2026/06/05","金","2026/06/05 17:41:27","2026/06/05 20:47:08","2","18980","18980","14","ドリンク","ソフトドリンク","00000000045:ウーロン茶","550","2026/06/05 19:25:39","1","20:配膳済"
"No:202600100001596","2026/06/05","金","2026/06/05 17:41:27","2026/06/05 20:47:08","2","18980","18980","14","ドリンク","ウイスキー","00000003245:角ハイボール","700","2026/06/05 19:25:39","1","20:配膳済"
"No:202600100001597","2026/06/05","金","2026/06/05 17:42:24","2026/06/05 21:33:24","0","16500","16500","5","ウーバーイーツ","鰻料理","00000004084:uberうな重松","7700","2026/06/05 17:42:24","1","20:配膳済"
"No:202600100001597","2026/06/05","金","2026/06/05 17:42:24","2026/06/05 21:33:24","0","16500","16500","5","ウーバーイーツ","鰻料理","00000004085:uberうな重竹","6500","2026/06/05 17:42:24","1","20:配膳済"
"No:202600100001597","2026/06/05","金","2026/06/05 17:42:24","2026/06/05 21:33:24","0","16500","16500","5","ウーバーイーツ","鰻料理","00000004092:uber大盛り","200","2026/06/05 17:42:24","1","20:配膳済"
"No:202600100001597","2026/06/05","金","2026/06/05 17:42:24","2026/06/05 21:33:24","0","16500","16500","5","ウーバーイーツ","揚げ物","00000004102:uber若鳥の唐揚げ","1500","2026/06/05 17:42:24","1","20:配膳済"
"No:202600100001597","2026/06/05","金","2026/06/05 17:42:24","2026/06/05 21:33:24","0","16500","16500","5","ウーバーイーツ","一品料理","00000004112:uberきゅうりのお新香","600","2026/06/05 17:42:24","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","フード","お通し","00000004006:お通し","660","2026/06/05 18:18:10","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","フード","お通し","00000004006:お通し","660","2026/06/05 18:18:10","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","2026/06/05 18:21:12","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","2026/06/05 18:21:12","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","フード","おすすめ","00000004422:鰻の春巻き","770","2026/06/05 18:21:12","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","フード","おすすめ","00000004246:鰻ハム天ぷら","1650","2026/06/05 18:21:12","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","フード","一品料理","00000000300:きゅうりのお新香","500","2026/06/05 18:21:12","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","フード","揚げ物","00000001081:チキン南蛮","1300","2026/06/05 18:21:12","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","フード","おすすめ","00000003817:馬刺し","1540","2026/06/05 18:21:12","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","フード","おすすめ","00000003593:鰻ヒレ串","330","2026/06/05 18:35:06","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","フード","おすすめ","00000003593:鰻ヒレ串","330","2026/06/05 18:35:06","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","フード","一品料理","00000000082:マグロ山かけ","1200","2026/06/05 18:35:06","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","ドリンク","日本酒","00000000109:八海山","880","2026/06/05 18:44:20","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","ドリンク","ワイン","00000003663:グラスワイン白","660","2026/06/05 18:50:10","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","フード","鰻料理","00000002555:うな重 梅","4200","2026/06/05 18:52:19","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","フード","一品料理","00000000299:なすのお新香","500","2026/06/05 18:55:20","1","20:配膳済"
"No:202600100001598","2026/06/05","金","2026/06/05 18:18:10","2026/06/05 19:28:36","2","17380","17380","17","ドリンク","ワイン","00000003663:グラスワイン白","660","2026/06/05 19:00:44","1","20:配膳済"
"No:202600100001599","2026/06/05","金","2026/06/05 18:33:32","2026/06/05 21:33:33","0","7850","7850","4","ウーバーイーツ","鰻料理","00000004085:uberうな重竹","6500","2026/06/05 18:33:32","1","20:配膳済"
"No:202600100001599","2026/06/05","金","2026/06/05 18:33:32","2026/06/05 21:33:33","0","7850","7850","4","ウーバーイーツ","鰻料理","00000004090:uber肝焼き","750","2026/06/05 18:33:32","1","20:配膳済"
"No:202600100001599","2026/06/05","金","2026/06/05 18:33:32","2026/06/05 21:33:33","0","7850","7850","4","ウーバーイーツ","鰻料理","00000004091:uber肝焼きプロモーション","0","2026/06/05 18:33:32","1","20:配膳済"
