"H.伝票番号","H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.サブメニュー","D.価格","D.オーダー日時","D.数量","D.オーダーステータス","D.商品"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","ふぐ料理","","6600","2026/02/21 17:11:59","1","20:配膳済","00000000093:ふぐぶつ刺"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","ふぐ料理","","6600","2026/02/21 17:11:59","1","20:配膳済","00000000093:ふぐぶつ刺"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","ふぐ料理","","4400","2026/02/21 17:11:59","1","20:配膳済","00000000094:ふぐから揚げ"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","ふぐ料理","","4400","2026/02/21 17:11:59","1","20:配膳済","00000000094:ふぐから揚げ"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","ふぐ料理","","6600","2026/02/21 17:11:59","1","20:配膳済","00000000095:ふぐちり"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","ふぐ料理","","6600","2026/02/21 17:11:59","1","20:配膳済","00000000095:ふぐちり"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","普通x1","700","2026/02/21 18:49:17","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ビール","","900","2026/02/21 18:49:17","1","20:配膳済","00000002049:ハートランド"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ビール","","900","2026/02/21 18:49:17","1","20:配膳済","00000002049:ハートランド"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","お刺身","三点1人前x1","1320","2026/02/21 18:53:17","1","20:配膳済","00000001072:お刺身盛合せ"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","お刺身","三点1人前x1","1320","2026/02/21 18:53:17","1","20:配膳済","00000001072:お刺身盛合せ"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","サワー","普通x1","900","2026/02/21 18:53:17","1","20:配膳済","00000003230:自家製レモンサワー"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","1210","2026/02/21 18:55:07","1","20:配膳済","00000004208:白子ポン酢"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","1210","2026/02/21 18:55:07","1","20:配膳済","00000004208:白子ポン酢"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","鰻料理","","6000","2026/02/21 18:55:07","1","20:配膳済","00000000052:うなぎ白焼き"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","鰻料理","","600","2026/02/21 18:55:07","1","20:配膳済","00000002558:肝焼き"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","鰻料理","","600","2026/02/21 18:55:07","1","20:配膳済","00000002558:肝焼き"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","鰻料理","","3000","2026/02/21 18:55:07","1","20:配膳済","00000002557:う巻 上"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","鰻料理","","3000","2026/02/21 18:55:07","1","20:配膳済","00000002557:う巻 上"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ビール","","900","2026/02/21 19:00:34","1","20:配膳済","00000002049:ハートランド"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 19:02:17","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 19:02:17","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 19:02:17","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 19:02:17","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ソフトドリンク","","660","2026/02/21 19:12:47","1","20:配膳済","00000003761:内臓美人茶"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","鰻料理","","600","2026/02/21 19:20:46","1","20:配膳済","00000002558:肝焼き"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","鰻料理","","600","2026/02/21 19:20:46","1","20:配膳済","00000002558:肝焼き"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","鰻料理","","600","2026/02/21 19:20:46","1","20:配膳済","00000002558:肝焼き"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","鰻料理","","600","2026/02/21 19:20:46","1","20:配膳済","00000002558:肝焼き"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 19:28:47","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 19:28:47","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 19:28:47","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 19:28:47","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","サワー","普通x1","900","2026/02/21 19:28:47","1","20:配膳済","00000003230:自家製レモンサワー"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","サワー","普通x1","770","2026/02/21 19:28:47","1","20:配膳済","00000003756:内臓美人ハイ"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ソフトドリンク","","660","2026/02/21 19:38:45","1","20:配膳済","00000003761:内臓美人茶"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 19:47:17","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","サワー","普通x1","770","2026/02/21 19:47:17","1","20:配膳済","00000003756:内臓美人ハイ"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 19:54:27","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 19:54:27","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ソフトドリンク","","660","2026/02/21 19:54:27","1","20:配膳済","00000003761:内臓美人茶"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ソフトドリンク","","550","2026/02/21 19:54:57","1","20:配膳済","00000000047:コーラ"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 19:58:17","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 19:58:17","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ソフトドリンク","","660","2026/02/21 20:00:07","1","20:配膳済","00000003761:内臓美人茶"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ソフトドリンク","","850","2026/02/21 20:05:35","1","20:配膳済","00000000047:コーラ"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","440","2026/02/21 20:06:47","1","20:配膳済","00000000899:骨せんべい"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","440","2026/02/21 20:06:47","1","20:配膳済","00000000899:骨せんべい"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","440","2026/02/21 20:06:47","1","20:配膳済","00000000899:骨せんべい"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","日本酒","","1100","2026/02/21 20:10:40","1","20:配膳済","00000000044:ヒレ酒"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","日本酒","","1100","2026/02/21 20:10:40","1","20:配膳済","00000000044:ヒレ酒"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","日本酒","","1100","2026/02/21 20:10:50","1","20:配膳済","00000000044:ヒレ酒"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","サワー","普通x1","770","2026/02/21 20:11:47","1","20:配膳済","00000003756:内臓美人ハイ"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ソフトドリンク","","660","2026/02/21 20:17:07","1","20:配膳済","00000003761:内臓美人茶"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 20:26:47","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 20:26:47","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ソフトドリンク","","660","2026/02/21 20:38:30","1","20:配膳済","00000003761:内臓美人茶"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","440","2026/02/21 20:47:46","1","20:配膳済","00000000899:骨せんべい"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","440","2026/02/21 20:47:46","1","20:配膳済","00000000899:骨せんべい"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","440","2026/02/21 20:47:46","1","20:配膳済","00000000899:骨せんべい"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","フード","おすすめ","","660","2026/02/21 20:47:46","1","20:配膳済","00000002648:うなぷりん"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 20:56:57","1","20:配膳済","00000003245:角ハイボール"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ソフトドリンク","","660","2026/02/21 21:12:00","1","20:配膳済","00000003761:内臓美人茶"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ソフトドリンク","","660","2026/02/21 21:12:00","1","20:配膳済","00000003761:内臓美人茶"
"No:202500100007425","2026/02/21","土","2026/02/21 13:46:39","2026/02/21 21:21:52","6","122050","89","ドリンク","ウイスキー","メガx1","1000","2026/02/21 21:12:00","1","20:配膳済","00000003245:角ハイボール"
