"store_code","store_name","account_id","entry_at","exit_at","day_of_week","account_total","customer_count","item_count","has_reservation","is_course","menu_name","price","quantity","subtotal","category1","ordered_at","cost_rate"
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","生ビール",660.00,2,1320.00,"ビール",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","お通し",330.00,3,990.00,"お通し",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","アサヒZERO",495.00,4,1980.00,"ソフトドリンク",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","揚げ餃子",550.00,1,550.00,"単品料理",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","ネギトロユッケ",748.00,1,748.00,"単品料理",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","アボカドサーモン",825.00,1,825.00,"単品料理",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","無限ゴボウフライ",628.00,1,628.00,"単品料理",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","ウーロン茶",385.00,1,385.00,"ソフトドリンク",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","鬼おろしサワー【果実酒】",660.00,1,660.00,"果実酒【鬼おろし】",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","ウーロンハイ",495.00,1,495.00,"アルコール",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","緑茶ハイ",495.00,1,495.00,"アルコール",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","かめやハイボール",660.00,1,660.00,"アルコール",,
"kp-001","かめや駅前","HD0020260210175431465","2026-02-10 10:22:47+00","2026-02-10 10:22:47+00","火",8328.00,2,18,"f","f","ジャスミンハイ",550.00,2,1100.00,"アルコール",,
